Year,Word,Frequency,Raw Frequency
2016,hindu,164,143
2016,claimed,161,140
2016,member,159,139
2016,war,158,138
2016,leader,157,137
2016,opposition,154,134
2016,muslim,151,132
2016,secular,149,130
2016,rahman,148,129
2016,religious,146,127
2016,officer,141,123
2016,city,140,122
2016,good,136,119
2016,life,134,117
2016,activist,134,117
2016,know,133,116
2016,student,133,116
2016,hostage,133,116
2016,game,132,115
2016,work,131,114
2016,terrorist,128,112
2016,cafe,128,112
2016,match,128,112
2016,murder,127,111
2016,recent,126,110
2016,traffic,125,109
2016,past,124,108
2016,want,123,107
2016,capital,123,107
2016,bank,120,105
2016,morgan,120,105
2016,arrested,119,104
2016,case,119,104
2016,report,119,104
2016,area,119,104
2016,worker,119,104
2016,khan,119,104
2016,oneday,119,104
2016,play,118,103
2016,restaurant,117,102
2016,minority,116,101
2016,decision,116,101
2016,left,115,100
2016,victim,115,100
2016,going,115,100
2016,medium,114,99
2016,friend,114,99
2016,responsibility,114,99
2016,district,114,99
2016,foreigner,114,99
2016,political,114,99
2016,captain,114,99
2016,end,112,98
2016,young,111,97
2016,son,110,96
2016,run,110,96
2016,number,110,96
2016,took,109,95
2016,million,109,95
2016,news,108,94
2016,foreign,108,94
2016,chittagong,107,93
2016,violence,105,92
2016,cook,105,92
2016,extremist,104,91
2016,played,104,91
2016,water,103,90
2016,think,102,89
2016,road,102,89
2016,nation,102,89
2016,claim,102,89
2016,moeen,102,89
2016,wicket,102,89
2016,national,101,88
2016,hacked,101,88
2016,long,100,87
2016,problem,100,87
2016,factory,99,86
2016,suspect,97,85
2016,used,97,85
2016,thing,96,84
2016,yearold,95,83
2016,suspected,95,83
2016,set,95,83
2016,ali,95,83
2016,school,94,82
2016,human,94,82
2016,director,92,80
2016,community,92,80
2016,ago,91,79
2016,given,91,79
2016,win,91,79
2016,gay,88,77
2016,court,88,77
2016,far,88,77
2016,away,87,76
2016,dead,87,76
2016,need,87,76
2016,july,87,76
2016,early,87,76
2016,taken,86,75
2016,issue,86,75
2016,woman,85,74
2016,head,85,74
2016,later,84,73
2016,threat,84,73
2016,start,83,72
2016,writer,83,72
2016,south,83,72
2016,father,81,71
2016,following,81,71
2016,safety,81,71
2016,doe,81,71
2016,look,81,71
2016,village,81,71
2016,buttler,81,71
2016,prime minister,80,70
2016,outside,79,69
2016,terror,79,69
2016,crime,79,69
2016,hand,78,68
2016,ground,78,68
2016,indian,78,68
2016,law,78,68
2016,stokes,78,68
2016,condition,77,67
2016,hossain,77,67
2016,came,77,67
2016,rashid,77,67
2016,asked,76,66
2016,carried,76,66
2016,chief,76,66
2016,bakery,76,66
2016,question,75,65
2016,street,75,65
2016,minister,75,65
2016,charge,75,65
2016,different,75,65
2016,went,75,65
2016,involved,73,64
2016,risk,73,64
2016,professor,72,63
2016,known,71,62
2016,operation,71,62
2016,saying,71,62
2016,study,71,62
2016,body,70,61
2016,working,70,61
2016,feel,70,61
2016,released,70,61
2016,qaeda,70,61
2016,concern,70,61
2016,chowdhury,70,61
2016,woakes,70,61
2016,hit,69,60
2016,central,69,60
2016,situation,69,60
2016,statement,69,60
2016,protest,69,60
2016,big,69,60
2016,playing,69,60
2016,seven,69,60
2016,believe,69,60
2016,began,69,60
2016,having,69,60
2016,batsman,69,60
2016,target,68,59
2016,ahmed,68,59
2016,holey,68,59
2016,safe,68,59
2016,squad,68,59
2016,help,67,58
2016,little,67,58
2016,died,67,58
2016,artisan,67,58
2016,night,67,58
2016,italian,67,58
2016,morning,67,58
2016,spinner,67,58
2016,stop,65,57
2016,agency,65,57
2016,list,65,57
2016,fear,65,57
2016,karim,65,57
2016,really,65,57
2016,thought,65,57
2016,independence,65,57
2016,social,64,56
2016,support,64,56
2016,got,64,56
2016,gunman,64,56
2016,odi,64,56
2016,bowler,64,56
2016,attacked,63,55
2016,face,63,55
2016,house,63,55
2016,american,62,54
2016,best,62,54
2016,vaccine,62,54
2016,meeting,62,54
2016,better,61,53
2016,trying,61,53
2016,targeted,61,53
2016,taking,61,53
2016,sheikh hasina,61,53
2016,seen,61,53
2016,citizen,61,53
2016,change,60,52
2016,root,60,52
2016,force,60,52
2016,single,60,52
2016,held,60,52
2016,believed,60,52
2016,temple,60,52
2016,old,58,51
2016,shot,58,51
2016,inside,58,51
2016,presence,58,51
2016,point,58,51
2016,level,58,51
2016,lot,58,51
2016,strauss,58,51
2016,machete,57,50
2016,lost,57,50
2016,high,57,50
2016,account,57,50
2016,health,57,50
2016,cup,57,50
2016,dickason,57,50
2016,led,56,49
2016,mohammad,56,49
2016,armed,56,49
2016,religion,56,49
2016,raid,56,49
2016,order,56,49
2016,money,56,49
2016,wife,55,48
2016,atheist,55,48
2016,jamaat,55,48
2016,accused,55,48
2016,arrest,55,48
2016,population,55,48
2016,expert,55,48
2016,public,55,48
2016,return,55,48
2016,job,55,48
2016,identified,55,48
2016,cricketer,55,48
2016,hale,55,48
2016,hard,54,47
2016,added,54,47
2016,worked,54,47
2016,company,54,47
2016,pressure,54,47
2016,project,54,47
2016,travel,54,47
2016,spin,54,47
2016,ben,54,47
2016,leg,53,46
2016,earlier,53,46
2016,british,53,46
2016,terrorism,53,46
2016,open,53,46
2016,remains,53,46
2016,current,53,46
2016,army,53,46
2016,reg,53,46
2016,bowling,53,46
2016,industry,53,46
2016,awami league,53,46
2016,journalist,52,45
2016,major,52,45
2016,mother,52,45
2016,response,52,45
2016,making,52,45
2016,roy,52,45
2016,denied,52,45
2016,custody,52,45
2016,japanese,52,45
2016,pitch,52,45
2016,coach,52,45
2016,garment,52,45
2016,able,50,44
2016,received,50,44
2016,im,50,44
2016,detained,50,44
2016,latest,50,44
2016,site,50,44
2016,intelligence,50,44
2016,april,50,44
2016,visit,50,44
2016,reason,50,44
2016,started,50,44
2016,united,50,44
2016,injured,50,44
2016,leading,50,44
2016,term,50,44
2016,girl,50,44
2016,blood,49,43
2016,building,49,43
2016,banned,49,43
2016,similar,49,43
2016,despite,49,43
2016,kabir,49,43
2016,daily,49,43
2016,siege,49,43
2016,mind,49,43
2016,australia,49,43
2016,mean,49,43
2016,duckett,49,43
2016,ahead,48,42
2016,view,48,42
2016,cover,48,42
2016,network,48,42
2016,figure,48,42
2016,military,48,42
2016,near,48,42
2016,close,48,42
2016,inning,48,42
2016,tamim,48,42
2016,growing,47,41
2016,using,47,41
2016,reported,47,41
2016,general,47,41
2016,small,47,41
2016,hope,47,41
2016,fact,47,41
2016,likely,47,41
2016,experience,47,41
2016,board,47,41
2016,disease,46,40
2016,plan,46,40
2016,possible,46,40
2016,link,46,40
2016,book,46,40
2016,facebook,46,40
2016,information,46,40
2016,stand,46,40
2016,parent,46,40
2016,lead,46,40
2016,development,46,40
2016,action,46,40
2016,hotel,46,40
2016,mehedi,46,40
2016,bat,46,40
2016,main,45,39
2016,turned,45,39
2016,senior,45,39
2016,linked,45,39
2016,comment,45,39
2016,mannan,45,39
2016,clear,45,39
2016,power,45,39
2016,returned,45,39
2016,included,45,39
2016,gun,45,39
2016,late,45,39
2016,bengali,45,39
2016,investigation,45,39
2016,supporter,45,39
2016,happened,45,39
2016,newspaper,45,39
2016,popular,45,39
2016,thousand,45,39
2016,tell,44,38
2016,brought,44,38
2016,bus,44,38
2016,free,44,38
2016,english,44,38
2016,le,44,38
2016,global,44,38
2016,largest,44,38
2016,instead,44,38
2016,press,44,38
2016,evidence,44,38
2016,bomb,44,38
2016,nearly,44,38
2016,helped,44,38
2016,trial,44,38
2016,history,44,38
2016,dozen,44,38
2016,bowl,44,38
2016,rohingya,44,38
2016,didnt,42,37
2016,october,42,37
2016,recently,42,37
2016,blamed,42,37
2016,radical,42,37
2016,editor,42,37
2016,subcontinent,42,37
2016,crackdown,42,37
2016,soon,42,37
2016,couple,42,37
2016,crowd,42,37
2016,great,42,37
2016,trip,42,37
2016,winter,42,37
2016,poor,41,36
2016,thats,41,36
2016,try,41,36
2016,act,41,36
2016,jmb,41,36
2016,confirmed,41,36
2016,killer,41,36
2016,continue,41,36
2016,individual,41,36
2016,spokesman,41,36
2016,victory,41,36
2016,rise,41,36
2016,described,41,36
2016,ecb,41,36
2016,final,41,36
2016,chance,41,36
2016,bad,40,35
2016,message,40,35
2016,watch,40,35
2016,kind,40,35
2016,talk,40,35
2016,form,40,35
2016,office,40,35
2016,post,40,35
2016,published,40,35
2016,aid,40,35
2016,guy,40,35
2016,ansari,40,35
2016,foot,39,34
2016,hospital,39,34
2016,planned,39,34
2016,belief,39,34
2016,christian,39,34
2016,magazine,39,34
2016,let,39,34
2016,academic,39,34
2016,doing,39,34
2016,drive,39,34
2016,gulshan,39,34
2016,important,39,34
2016,s,39,34
2016,diplomatic,39,34
2016,sent,39,34
2016,half,39,34
2016,training,39,34
2016,field,39,34
2016,heard,39,34
2016,business,39,34
2016,tough,39,34
2016,bowled,39,34
2016,cause,38,33
2016,socalled,38,33
2016,challenge,38,33
2016,appeared,38,33
2016,assailant,38,33
2016,effort,38,33
2016,wanted,38,33
2016,interview,38,33
2016,intellectual,38,33
2016,today,38,33
2016,bnp,38,33
2016,idea,38,33
2016,coming,38,33
2016,turn,38,33
2016,lack,38,33
2016,boy,38,33
2016,ive,38,33
2016,won,38,33
2016,alastair,38,33
2016,bairstow,38,33
2016,bit,38,33
2016,myanmar,38,33
2016,god,37,32
2016,living,37,32
2016,online,37,32
2016,lgbt,37,32
2016,probably,37,32
2016,involvement,37,32
2016,spent,37,32
2016,injury,37,32
2016,vehicle,37,32
2016,looked,37,32
2016,begin,37,32
2016,hold,36,31
2016,doctor,36,31
2016,guard,36,31
2016,husband,36,31
2016,posted,36,31
2016,filed,36,31
2016,secretary,36,31
2016,xulhaz,36,31
2016,saw,36,31
2016,large,36,31
2016,looking,36,31
2016,nationalist,36,31
2016,worst,36,31
2016,step,36,31
2016,domestic,36,31
2016,stormed,36,31
2016,rickshaw,36,31
2016,felt,36,31
2016,allowed,36,31
2016,especially,36,31
2016,west,36,31
2016,york,36,31
2016,star,36,31
2016,eoin,36,31
2016,andrew,36,31
2016,imrul,36,31
2016,activity,34,30
2016,person,34,30
2016,kill,34,30
2016,superintendent,34,30
2016,iqbal,34,30
2016,february,34,30
2016,land,34,30
2016,campaign,34,30
2016,criminal,34,30
2016,western,34,30
2016,rotavirus,34,30
2016,tried,34,30
2016,mile,34,30
2016,doubt,34,30
2016,picture,34,30
2016,singapore,34,30
2016,difficult,34,30
2016,named,34,30
2016,quite,34,30
2016,t,34,30
2016,line,34,30
2016,hasan,34,30
2016,role,34,30
2016,tiger,34,30
2016,daughter,33,29
2016,september,33,29
2016,organization,33,29
2016,forward,33,29
2016,station,33,29
2016,slow,33,29
2016,ended,33,29
2016,understand,33,29
2016,lived,33,29
2016,department,33,29
2016,convicted,33,29
2016,tribunal,33,29
2016,planning,33,29
2016,needed,33,29
2016,gone,33,29
2016,future,33,29
2016,sport,33,29
2016,career,33,29
2016,speak,33,29
2016,mushfiqur,33,29
2016,batting,33,29
2016,anam,33,29
2016,college,32,28
2016,calling,32,28
2016,room,32,28
2016,stopped,32,28
2016,catch,32,28
2016,jamaatul,32,28
2016,result,32,28
2016,north,32,28
2016,murdered,32,28
2016,deadly,32,28
2016,extremism,32,28
2016,town,32,28
2016,moment,32,28
2016,joarder,32,28
2016,asian,32,28
2016,selection,32,28
2016,region,32,28
2016,relative,32,28
2016,africa,32,28
2016,huge,32,28
2016,decade,32,28
2016,john,32,28
2016,control,32,28
2016,record,32,28
2016,fast,32,28
2016,jihadist,32,28
2016,management,32,28
2016,nizami,32,28
2016,caught,32,28
2016,expected,32,28
2016,critical,32,28
2016,opening,32,28
2016,summer,32,28
2016,bayliss,32,28
2016,sense,32,28
2016,missing,32,28
2016,gave,31,27
2016,mosque,31,27
2016,hasina,31,27
2016,teacher,31,27
2016,delhi,31,27
2016,executive,31,27
2016,progress,31,27
2016,forced,31,27
2016,matter,31,27
2016,identity,31,27
2016,visiting,31,27
2016,opened,31,27
2016,space,31,27
2016,short,31,27
2016,staff,31,27
2016,sri lanka,31,27
2016,mark,31,27
2016,december,31,27
2016,live,30,26
2016,branch,30,26
2016,election,30,26
2016,president,30,26
2016,society,30,26
2016,biggest,30,26
2016,scene,30,26
2016,reporter,30,26
2016,spate,30,26
2016,majority,30,26
2016,immediately,30,26
2016,jail,30,26
2016,answer,30,26
2016,muslimmajority,30,26
2016,monitor,30,26
2016,previous,30,26
2016,assault,30,26
2016,violent,30,26
2016,word,30,26
2016,strike,30,26
2016,announced,30,26
2016,wave,30,26
2016,defeat,30,26
2016,heart,30,26
2016,brother,30,26
2016,service,30,26
2016,stadium,30,26
2016,light,30,26
2016,dissent,30,26
2016,fellow,29,25
2016,leave,29,25
2016,use,29,25
2016,prominent,29,25
2016,border,29,25
2016,ansar,29,25
2016,bangla,29,25
2016,certain,29,25
2016,prison,29,25
2016,particular,29,25
2016,attention,29,25
2016,wrote,29,25
2016,cut,29,25
2016,appeal,29,25
2016,asia,29,25
2016,priest,29,25
2016,tv,29,25
2016,significant,29,25
2016,alex,29,25
2016,shakib,29,25
2016,beat,29,25
2016,edge,29,25
2016,sweep,29,25
2016,labour,29,25
2016,mujahedeen,29,25
2016,break,28,24
2016,sufi,28,24
2016,ambassador,28,24
2016,deep,28,24
2016,carry,28,24
2016,financial,28,24
2016,weapon,28,24
2016,personal,28,24
2016,launched,28,24
2016,poverty,28,24
2016,brand,28,24
2016,connection,28,24
2016,ask,28,24
2016,rural,28,24
2016,pay,28,24
2016,london,28,24
2016,giving,28,24
2016,basic,28,24
2016,driver,28,24
2016,born,28,24
2016,knew,28,24
2016,learned,28,24
2016,alliance,28,24
2016,season,28,24
2016,sentenced,28,24
2016,evening,28,24
2016,incident,28,24
2016,theft,28,24
2016,considered,28,24
2016,photograph,28,24
2016,position,28,24
2016,happen,28,24
2016,programme,28,24
2016,score,28,24
2016,vince,28,24
2016,climate,28,24
2016,animal,26,23
2016,critic,26,23
2016,opportunity,26,23
2016,follow,26,23
2016,experienced,26,23
2016,brutal,26,23
2016,love,26,23
2016,spoke,26,23
2016,eye,26,23
2016,prophet,26,23
2016,hacking,26,23
2016,analyst,26,23
2016,reach,26,23
2016,june,26,23
2016,freedom,26,23
2016,rule,26,23
2016,researcher,26,23
2016,baby,26,23
2016,based,26,23
2016,age,26,23
2016,longer,26,23
2016,secularism,26,23
2016,channel,26,23
2016,middle,26,23
2016,weekend,26,23
2016,happy,26,23
2016,rest,26,23
2016,washington,26,23
2016,crisis,26,23
2016,clothes,26,23
2016,travelling,26,23
2016,pace,26,23
2016,confidence,26,23
2016,fan,26,23
2016,opponent,26,23
2016,james,26,23
2016,november,26,23
2016,private,26,23
2016,organisation,26,23
2016,growth,25,22
2016,rain,25,22
2016,commissioner,25,22
2016,source,25,22
2016,movement,25,22
2016,alislam,25,22
2016,measure,25,22
2016,associated,25,22
2016,course,25,22
2016,responsible,25,22
2016,protect,25,22
2016,prevent,25,22
2016,remain,25,22
2016,owner,25,22
2016,trust,25,22
2016,offered,25,22
2016,shiite,25,22
2016,soldier,25,22
2016,airport,25,22
2016,ministry,25,22
2016,berkeley,25,22
2016,practice,25,22
2016,swift,25,22
2016,advice,25,22
2016,politician,25,22
2016,joe,25,22
2016,adil,25,22
2016,opener,25,22
2016,zafar,25,22
2016,collapse,25,22
2016,review,25,22
2016,farbrace,25,22
2016,donor,25,22
2016,cable,25,22
2016,ramprakash,25,22
2016,bear,24,21
2016,cost,24,21
2016,process,24,21
2016,river,24,21
2016,air,24,21
2016,attempt,24,21
2016,television,24,21
2016,escaped,24,21
2016,tailor,24,21
2016,accusation,24,21
2016,targeting,24,21
2016,rajshahi,24,21
2016,homegrown,24,21
2016,potential,24,21
2016,standard,24,21
2016,higher,24,21
2016,minute,24,21
2016,storm,24,21
2016,witness,24,21
2016,pulled,24,21
2016,forest,24,21
2016,genocide,24,21
2016,executed,24,21
2016,guilty,24,21
2016,failed,24,21
2016,survey,24,21
2016,wide,24,21
2016,losing,24,21
2016,jain,24,21
2016,allegation,24,21
2016,professional,24,21
2016,jonny,24,21
2016,choice,24,21
2016,mortaza,24,21
2016,deputy,24,21
2016,dr,23,20
2016,treatment,23,20
2016,sort,23,20
2016,save,23,20
2016,request,23,20
2016,eventually,23,20
2016,key,23,20
2016,doesnt,23,20
2016,strong,23,20
2016,suggested,23,20
2016,adding,23,20
2016,amnesty,23,20
2016,reza,23,20
2016,fight,23,20
2016,impact,23,20
2016,mass,23,20
2016,holy,23,20
2016,regular,23,20
2016,policy,23,20
2016,begum,23,20
2016,carrying,23,20
2016,assistant,23,20
2016,sharp,23,20
2016,hear,23,20
2016,torture,23,20
2016,running,23,20
2016,northern,23,20
2016,deal,23,20
2016,youth,23,20
2016,farmer,23,20
2016,education,23,20
2016,committed,23,20
2016,particularly,23,20
2016,textile,23,20
2016,appear,23,20
2016,met,23,20
2016,entered,23,20
2016,present,23,20
2016,transfer,23,20
2016,fund,23,20
2016,understood,23,20
2016,lose,23,20
2016,jos,23,20
2016,stay,23,20
2016,finn,23,20
2016,dangerous,23,20
2016,enforcement,23,20
2016,uk,23,20
2016,hasinas,23,20
2016,dismissed,23,20
2016,arsenic,23,20
2016,marriage,23,20
2016,surgery,22,19
2016,neck,22,19
2016,policeman,22,19
2016,eid,22,19
2016,heavy,22,19
2016,resident,22,19
2016,pakistani,22,19
2016,azad,22,19
2016,white,22,19
2016,offer,22,19
2016,economy,22,19
2016,sign,22,19
2016,south asia,22,19
2016,lawyer,22,19
2016,alleged,22,19
2016,villager,22,19
2016,solution,22,19
2016,finish,22,19
2016,survived,22,19
2016,loss,22,19
2016,publisher,22,19
2016,provide,22,19
2016,voice,22,19
2016,provided,22,19
2016,simply,22,19
2016,syria,22,19
2016,east,22,19
2016,disaster,22,19
2016,march,22,19
2016,special,22,19
2016,raised,22,19
2016,justice,22,19
2016,apartment,22,19
2016,rescued,22,19
2016,battle,22,19
2016,commando,22,19
2016,century,22,19
2016,atrocity,22,19
2016,diplomat,22,19
2016,theyre,22,19
2016,specialist,22,19
2016,zimbabwe,22,19
2016,debut,22,19
2016,sabbir,22,19
2016,midwicket,22,19
2016,slip,22,19
2016,fine,22,19
2016,tea,22,19
2016,rehman,22,19
2016,hill,22,19
2016,abul,21,18
2016,suffering,21,18
2016,decided,21,18
2016,followed,21,18
2016,add,21,18
2016,facing,21,18
2016,camera,21,18
2016,america,21,18
2016,passed,21,18
2016,peace,21,18
2016,phone,21,18
2016,food,21,18
2016,allegedly,21,18
2016,tangail,21,18
2016,employee,21,18
2016,charged,21,18
2016,warning,21,18
2016,affiliate,21,18
2016,real,21,18
2016,politics,21,18
2016,access,21,18
2016,haque,21,18
2016,care,21,18
2016,metropolitan,21,18
2016,amaq,21,18
2016,pond,21,18
2016,pull,21,18
2016,hoque,21,18
2016,gathered,21,18
2016,supreme,21,18
2016,meet,21,18
2016,turning,21,18
2016,iraq,21,18
2016,britain,21,18
2016,philippine,21,18
2016,cyclone,21,18
2016,weve,21,18
2016,emory,21,18
2016,attended,21,18
2016,unclear,21,18
2016,fed,21,18
2016,afp,21,18
2016,wale,21,18
2016,hameed,21,18
2016,ecbs,21,18
2016,association,21,18
2016,selector,21,18
2016,tournament,21,18
2016,delivery,21,18
2016,wrong,21,18
2014,factory,989,309
2014,worker,617,193
2014,people,614,192
2014,country,598,187
2014,dhaka,592,185
2014,party,557,174
2014,government,509,159
2014,election,425,133
2014,safety,377,118
2014,building,374,117
2014,garment,371,116
2014,million,371,116
2014,war,365,114
2014,accord,361,113
2014,bangladeshi,330,103
2014,woman,310,97
2014,power,304,95
2014,opposition,298,93
2014,company,291,91
2014,rana plaza,288,90
2014,international,288,90
2014,leader,275,86
2014,ferry,275,86
2014,group,272,85
2014,official,269,84
2014,court,269,84
2014,work,262,82
2014,death,262,82
2014,brand,250,78
2014,industry,237,74
2014,crime,234,73
2014,local,230,72
2014,tribunal,230,72
2014,family,214,67
2014,retailer,214,67
2014,bank,214,67
2014,fund,205,64
2014,world,202,63
2014,jamaat,202,63
2014,right,198,62
2014,child,192,60
2014,river,192,60
2014,inspection,189,59
2014,union,186,58
2014,violence,182,57
2014,working,179,56
2014,pakistan,179,56
2014,collapse,176,55
2014,place,176,55
2014,senior,173,54
2014,police,173,54
2014,independence,173,54
2014,body,173,54
2014,just,170,53
2014,state,170,53
2014,owner,170,53
2014,street,170,53
2014,water,166,52
2014,political,166,52
2014,rahman,166,52
2014,city,166,52
2014,condition,163,51
2014,member,160,50
2014,home,160,50
2014,compensation,157,49
2014,killed,157,49
2014,charge,157,49
2014,victim,154,48
2014,awami league,154,48
2014,capital,150,47
2014,alliance,150,47
2014,passenger,150,47
2014,nation,147,46
2014,sentence,147,46
2014,number,144,45
2014,killing,144,45
2014,life,141,44
2014,pay,141,44
2014,india,141,44
2014,sentenced,141,44
2014,protest,141,44
2014,walmart,134,42
2014,general,134,42
2014,disaster,131,41
2014,support,131,41
2014,problem,131,41
2014,help,128,40
2014,prime minister,128,40
2014,cost,125,39
2014,electricity,125,39
2014,yearold,125,39
2014,floor,125,39
2014,trade,122,38
2014,district,118,37
2014,major,118,37
2014,director,118,37
2014,labour,115,36
2014,used,115,36
2014,fish,115,36
2014,long,115,36
2014,thousand,112,35
2014,largest,112,35
2014,sheikh hasina,112,35
2014,strike,112,35
2014,road,112,35
2014,guilty,112,35
2014,social,112,35
2014,issue,109,34
2014,died,109,34
2014,effort,109,34
2014,man,109,34
2014,line,109,34
2014,young,109,34
2014,production,109,34
2014,little,106,33
2014,bnp,106,33
2014,bergman,106,33
2014,clothes,102,32
2014,set,102,32
2014,ali,102,32
2014,case,102,32
2014,making,102,32
2014,area,102,32
2014,british,99,31
2014,report,99,31
2014,far,96,30
2014,clothing,96,30
2014,need,96,30
2014,money,96,30
2014,le,96,30
2014,development,96,30
2014,zia,96,30
2014,high,96,30
2014,grid,93,29
2014,verdict,93,29
2014,continue,90,28
2014,standard,90,28
2014,end,90,28
2014,national,90,28
2014,trial,90,28
2014,islamist,90,28
2014,decade,90,28
2014,paid,90,28
2014,using,86,27
2014,order,86,27
2014,total,86,27
2014,public,86,27
2014,know,86,27
2014,judge,86,27
2014,recent,83,26
2014,improve,83,26
2014,dead,83,26
2014,small,83,26
2014,minister,83,26
2014,supply,83,26
2014,authority,83,26
2014,change,83,26
2014,reported,83,26
2014,poll,83,26
2014,mean,83,26
2014,human,83,26
2014,missing,83,26
2014,england,83,26
2014,global,80,25
2014,wage,80,25
2014,half,80,25
2014,nearly,80,25
2014,inspector,80,25
2014,business,80,25
2014,blackout,80,25
2014,started,80,25
2014,sank,80,25
2014,western,80,25
2014,away,80,25
2014,plan,77,24
2014,action,77,24
2014,past,77,24
2014,hospital,77,24
2014,forced,77,24
2014,won,77,24
2014,led,77,24
2014,president,77,24
2014,parliament,77,24
2014,east,77,24
2014,girl,77,24
2014,accident,77,24
2014,going,77,24
2014,run,77,24
2014,taken,74,23
2014,level,74,23
2014,agreement,74,23
2014,closed,74,23
2014,hasina,74,23
2014,demand,74,23
2014,hossain,74,23
2014,chief,74,23
2014,polling,74,23
2014,justice,74,23
2014,boat,74,23
2014,house,74,23
2014,nizami,74,23
2014,big,74,23
2014,april,70,22
2014,term,70,22
2014,fashion,70,22
2014,primark,70,22
2014,door,70,22
2014,seen,70,22
2014,independent,70,22
2014,better,70,22
2014,lawyer,70,22
2014,force,70,22
2014,gap,70,22
2014,childrens,70,22
2014,injured,67,21
2014,ago,67,21
2014,result,67,21
2014,labor,67,21
2014,carried,67,21
2014,poor,67,21
2014,held,67,21
2014,khaleda zia,67,21
2014,main,67,21
2014,executive,67,21
2014,later,67,21
2014,saying,67,21
2014,ensure,67,21
2014,accused,67,21
2014,islamic,67,21
2014,arrested,67,21
2014,plant,67,21
2014,collapsed,64,20
2014,hope,64,20
2014,process,64,20
2014,failed,64,20
2014,began,64,20
2014,nationwide,64,20
2014,hit,64,20
2014,south,64,20
2014,failure,64,20
2014,board,64,20
2014,seat,64,20
2014,took,64,20
2014,hand,64,20
2014,mohammad,64,20
2014,figure,64,20
2014,denied,64,20
2014,school,64,20
2014,supplier,64,20
2014,common,64,20
2014,pressure,64,20
2014,prison,64,20
2014,north,64,20
2014,west,64,20
2014,pakistani,64,20
2014,scheme,64,20
2014,foreign,61,19
2014,husband,61,19
2014,refused,61,19
2014,fear,61,19
2014,payment,61,19
2014,initiative,61,19
2014,news,61,19
2014,nationalist,61,19
2014,current,61,19
2014,voter,61,19
2014,project,61,19
2014,organisation,61,19
2014,oil,61,19
2014,contempt,61,19
2014,role,61,19
2014,risk,61,19
2014,large,61,19
2014,good,61,19
2014,security,61,19
2014,shore,61,19
2014,considered,61,19
2014,capsized,61,19
2014,foot,61,19
2014,operation,58,18
2014,survivor,58,18
2014,great,58,18
2014,islam,58,18
2014,came,58,18
2014,tragedy,58,18
2014,mango,58,18
2014,significant,58,18
2014,calling,58,18
2014,billion,58,18
2014,inspected,58,18
2014,close,58,18
2014,market,58,18
2014,low,58,18
2014,vote,58,18
2014,caretaker,58,18
2014,programme,58,18
2014,vessel,58,18
2014,late,58,18
2014,want,58,18
2014,taka,58,18
2014,deal,58,18
2014,resident,58,18
2014,recovered,58,18
2014,room,58,18
2014,needed,58,18
2014,tournament,58,18
2014,start,54,17
2014,read,54,17
2014,history,54,17
2014,spent,54,17
2014,law,54,17
2014,job,54,17
2014,financial,54,17
2014,capacity,54,17
2014,loss,54,17
2014,loan,54,17
2014,left,54,17
2014,hold,54,17
2014,turnout,54,17
2014,supporter,54,17
2014,taking,54,17
2014,station,54,17
2014,journalist,54,17
2014,use,54,17
2014,game,54,17
2014,staff,54,17
2014,relative,54,17
2014,carrying,54,17
2014,central,54,17
2014,early,54,17
2014,lead,54,17
2014,clear,54,17
2014,village,54,17
2014,energy,54,17
2014,previous,54,17
2014,policy,54,17
2014,urban,54,17
2014,sector,54,17
2014,floating,54,17
2014,ngo,54,17
2014,load,51,16
2014,organization,51,16
2014,remain,51,16
2014,aid,51,16
2014,son,51,16
2014,statement,51,16
2014,campaign,51,16
2014,european,51,16
2014,improvement,51,16
2014,income,51,16
2014,inside,51,16
2014,neighboring,51,16
2014,boycott,51,16
2014,activist,51,16
2014,soon,51,16
2014,despite,51,16
2014,s,51,16
2014,soldier,51,16
2014,expected,51,16
2014,hard,51,16
2014,ship,51,16
2014,wave,51,16
2014,committed,51,16
2014,open,51,16
2014,reason,51,16
2014,town,51,16
2014,engineer,51,16
2014,special,51,16
2014,farm,51,16
2014,army,48,15
2014,medical,48,15
2014,living,48,15
2014,amid,48,15
2014,following,48,15
2014,chain,48,15
2014,hm,48,15
2014,manufacturer,48,15
2014,went,48,15
2014,team,48,15
2014,population,48,15
2014,candidate,48,15
2014,health,48,15
2014,control,48,15
2014,site,48,15
2014,outside,48,15
2014,best,48,15
2014,asked,48,15
2014,united,48,15
2014,mass,48,15
2014,critic,48,15
2014,declined,48,15
2014,trying,48,15
2014,khatun,48,15
2014,old,48,15
2014,sister,48,15
2014,face,48,15
2014,known,48,15
2014,attack,48,15
2014,step,48,15
2014,indian,48,15
2014,continued,48,15
2014,live,48,15
2014,witness,48,15
2014,key,48,15
2014,flood,48,15
2014,linked,48,15
2014,bn,48,15
2014,ilo,48,15
2014,form,45,14
2014,received,45,14
2014,claim,45,14
2014,contributed,45,14
2014,increase,45,14
2014,donation,45,14
2014,employee,45,14
2014,commitment,45,14
2014,generator,45,14
2014,huge,45,14
2014,night,45,14
2014,caused,45,14
2014,commission,45,14
2014,spokesman,45,14
2014,future,45,14
2014,situation,45,14
2014,practice,45,14
2014,sundarbans,45,14
2014,forest,45,14
2014,bring,45,14
2014,david,45,14
2014,ninemonth,45,14
2014,basic,45,14
2014,apparel,45,14
2014,munshiganj,45,14
